date,item_name,category,stock_level,reorder_point,reorder_triggered,daily_usage,waste_units
2023-12-23,Prosecco Cases,Wine,20.0,10,True,12.0,0.39
2023-12-23,Jameson 70cl,Spirits,12.0,12,True,16.0,0.54
2023-12-23,Vodka 70cl,Spirits,25.0,10,True,11.0,0.32
2023-12-23,Gin 70cl,Spirits,15.0,10,True,10.0,0.17
2023-12-23,Soft Drinks Cases,Non-Alcoholic,46.0,20,False,4.0,0.19
2023-12-23,Coffee Beans kg,Non-Alcoholic,3.0,8,True,17.0,0.81
2023-12-23,Beef Patties (box),Food,23.0,15,False,10.0,0.13
2023-12-23,Cod Portions (box),Food,22.0,12,False,3.0,0.1
2023-12-23,Chicken Wings (kg),Food,31.0,15,True,16.0,0.2
2023-12-23,Frozen Chips (bag),Food,29.0,20,False,8.0,0.06
2023-12-24,Guinness Keg 50L,Draught Beer,71.0,50,False,14.0,0.26
2023-12-24,Heineken Keg 50L,Draught Beer,41.0,40,False,6.0,0.07
2023-12-24,Hop House 13 Keg,Draught Beer,47.0,30,True,16.0,0.49
2023-12-24,Rockshore Keg 50L,Draught Beer,43.0,25,True,16.0,0.68
2023-12-24,Red Wine Cases,Wine,32.0,15,False,3.0,0.03
2023-12-24,White Wine Cases,Wine,22.0,15,False,12.0,0.3
2023-12-24,Prosecco Cases,Wine,20.0,10,True,13.0,0.14
2023-12-24,Jameson 70cl,Spirits,9.0,12,True,13.0,0.63
2023-12-24,Vodka 70cl,Spirits,21.0,10,False,4.0,0.02
2023-12-24,Gin 70cl,Spirits,12.0,10,False,3.0,0.14
2023-12-24,Soft Drinks Cases,Non-Alcoholic,32.0,20,False,14.0,0.43
2023-12-24,Coffee Beans kg,Non-Alcoholic,3.0,8,True,13.0,0.17
2023-12-24,Beef Patties (box),Food,33.0,15,True,16.0,0.49
2023-12-24,Cod Portions (box),Food,17.0,12,False,5.0,0.13
2023-12-24,Chicken Wings (kg),Food,16.0,15,False,15.0,0.41
2023-12-24,Frozen Chips (bag),Food,25.0,20,False,4.0,0.17
2023-12-25,Guinness Keg 50L,Draught Beer,120.0,50,True,27.0,1.16
2023-12-25,Heineken Keg 50L,Draught Beer,69.5,40,True,13.5,0.06
2023-12-25,Hop House 13 Keg,Draught Beer,35.0,30,False,12.0,0.46
2023-12-25,Rockshore Keg 50L,Draught Beer,55.0,25,True,18.0,0.4
2023-12-25,Red Wine Cases,Wine,24.5,15,False,7.5,0.23
2023-12-25,White Wine Cases,Wine,8.0,15,True,22.5,0.96
2023-12-25,Prosecco Cases,Wine,4.0,10,True,21.0,0.63
2023-12-25,Jameson 70cl,Spirits,25.0,12,True,15.0,0.69
2023-12-25,Vodka 70cl,Spirits,22.5,10,True,16.5,0.48
2023-12-25,Gin 70cl,Spirits,12.0,10,True,6.0,0.11
2023-12-25,Soft Drinks Cases,Non-Alcoholic,24.5,20,False,7.5,0.08
2023-12-25,Coffee Beans kg,Non-Alcoholic,11.0,8,True,24.0,0.27
2023-12-25,Beef Patties (box),Food,27.0,15,False,6.0,0.29
2023-12-25,Cod Portions (box),Food,30.0,12,True,9.0,0.03
2023-12-25,Chicken Wings (kg),Food,35.0,15,True,9.0,0.35
2023-12-25,Frozen Chips (bag),Food,28.0,20,True,18.0,0.89
2023-12-26,Guinness Keg 50L,Draught Beer,115.0,50,False,5.0,0.09
2023-12-26,Heineken Keg 50L,Draught Beer,65.5,40,False,4.0,0.2
2023-12-26,Hop House 13 Keg,Draught Beer,80.0,30,True,5.0,0.18
2023-12-26,Rockshore Keg 50L,Draught Beer,44.0,25,False,11.0,0.31
2023-12-26,Red Wine Cases,Wine,24.5,15,True,12.0,0.31
2023-12-26,White Wine Cases,Wine,36.0,15,True,8.0,0.29
2023-12-26,Prosecco Cases,Wine,20.0,10,True,4.0,0.14
2023-12-26,Jameson 70cl,Spirits,17.0,12,False,8.0,0.34
2023-12-26,Vodka 70cl,Spirits,11.5,10,False,11.0,0.3
2023-12-26,Gin 70cl,Spirits,15.0,10,True,14.0,0.18
2023-12-26,Soft Drinks Cases,Non-Alcoholic,25.5,20,True,17.0,0.09
2023-12-26,Coffee Beans kg,Non-Alcoholic,15.0,8,True,3.0,0.03
2023-12-26,Beef Patties (box),Food,40.0,15,True,15.0,0.52
2023-12-26,Cod Portions (box),Food,25.0,12,False,5.0,0.14
2023-12-26,Chicken Wings (kg),Food,17.0,15,False,18.0,0.44
2023-12-26,Frozen Chips (bag),Food,25.0,20,False,3.0,0.05
2023-12-27,Guinness Keg 50L,Draught Beer,107.0,50,False,8.0,0.01
2023-12-27,Heineken Keg 50L,Draught Beer,48.5,40,False,17.0,0.13
2023-12-27,Hop House 13 Keg,Draught Beer,63.0,30,False,17.0,0.12
2023-12-27,Rockshore Keg 50L,Draught Beer,36.0,25,False,8.0,0.38
2023-12-27,Red Wine Cases,Wine,21.5,15,True,16.0,0.44
2023-12-27,White Wine Cases,Wine,21.0,15,False,15.0,0.52
2023-12-27,Prosecco Cases,Wine,17.0,10,True,13.0,0.43
2023-12-27,Jameson 70cl,Spirits,18.0,12,True,13.0,0.35
2023-12-27,Vodka 70cl,Spirits,5.0,10,True,16.0,0.69
2023-12-27,Gin 70cl,Spirits,25.0,10,True,18.0,0.18
2023-12-27,Soft Drinks Cases,Non-Alcoholic,21.5,20,False,4.0,0.05
2023-12-27,Coffee Beans kg,Non-Alcoholic,11.0,8,True,13.0,0.25
2023-12-27,Beef Patties (box),Food,33.0,15,False,7.0,0.28
2023-12-27,Cod Portions (box),Food,11.0,12,True,18.0,0.82
2023-12-27,Chicken Wings (kg),Food,10.0,15,True,17.0,0.05
2023-12-27,Frozen Chips (bag),Food,40.0,20,True,11.0,0.41
2023-12-28,Guinness Keg 50L,Draught Beer,98.0,50,False,9.0,0.13
2023-12-28,Heineken Keg 50L,Draught Beer,41.5,40,False,7.0,0.17
2023-12-28,Hop House 13 Keg,Draught Beer,58.0,30,False,5.0,0.14
2023-12-28,Rockshore Keg 50L,Draught Beer,58.0,25,True,12.0,0.2
2023-12-28,Red Wine Cases,Wine,34.5,15,True,11.0,0.48
2023-12-28,White Wine Cases,Wine,25.0,15,True,6.0,0.01
2023-12-28,Prosecco Cases,Wine,20.0,10,True,7.0,0.07
2023-12-28,Jameson 70cl,Spirits,8.0,12,True,18.0,0.32
2023-12-28,Vodka 70cl,Spirits,13.0,10,True,18.0,0.43
2023-12-28,Gin 70cl,Spirits,12.0,10,False,13.0,0.19
2023-12-28,Soft Drinks Cases,Non-Alcoholic,42.5,20,True,9.0,0.42
2023-12-28,Coffee Beans kg,Non-Alcoholic,5.0,8,True,16.0,0.54
2023-12-28,Beef Patties (box),Food,28.0,15,False,5.0,0.14
2023-12-28,Cod Portions (box),Food,21.0,12,True,16.0,0.68
2023-12-28,Chicken Wings (kg),Food,24.0,15,True,8.0,0.38
2023-12-28,Frozen Chips (bag),Food,25.0,20,False,15.0,0.35
2023-12-29,Guinness Keg 50L,Draught Beer,88.0,50,False,10.0,0.24
2023-12-29,Heineken Keg 50L,Draught Beer,100.0,40,True,18.0,0.5
2023-12-29,Hop House 13 Keg,Draught Beer,49.0,30,False,9.0,0.06
2023-12-29,Rockshore Keg 50L,Draught Beer,40.0,25,False,18.0,0.17
2023-12-29,Red Wine Cases,Wine,29.5,15,False,5.0,0.12
2023-12-29,White Wine Cases,Wine,20.0,15,False,5.0,0.02
2023-12-29,Prosecco Cases,Wine,16.0,10,False,4.0,0.06
2023-12-29,Jameson 70cl,Spirits,20.0,12,True,6.0,0.27
2023-12-29,Vodka 70cl,Spirits,20.0,10,True,9.0,0.03
2023-12-29,Gin 70cl,Spirits,25.0,10,True,18.0,0.07
2023-12-29,Soft Drinks Cases,Non-Alcoholic,31.5,20,False,11.0,0.44
2023-12-29,Coffee Beans kg,Non-Alcoholic,14.0,8,True,13.0,0.44
2023-12-29,Beef Patties (box),Food,20.0,15,False,8.0,0.32
2023-12-29,Cod Portions (box),Food,30.0,12,True,11.0,0.29
2023-12-29,Chicken Wings (kg),Food,21.0,15,False,3.0,0.05
2023-12-29,Frozen Chips (bag),Food,50.0,20,True,12.0,0.33
2023-12-30,Guinness Keg 50L,Draught Beer,84.0,50,False,4.0,0.01
2023-12-30,Heineken Keg 50L,Draught Beer,95.0,40,False,5.0,0.2
2023-12-30,Hop House 13 Keg,Draught Beer,36.0,30,False,13.0,0.21
2023-12-30,Rockshore Keg 50L,Draught Beer,30.0,25,False,10.0,0.18
2023-12-30,Red Wine Cases,Wine,39.5,15,True,16.0,0.43
2023-12-30,White Wine Cases,Wine,40.0,15,True,6.0,0.09
2023-12-30,Prosecco Cases,Wine,20.0,10,True,9.0,0.3
2023-12-30,Jameson 70cl,Spirits,25.0,12,True,9.0,0.1
2023-12-30,Vodka 70cl,Spirits,12.0,10,False,8.0,0.19
2023-12-30,Gin 70cl,Spirits,12.0,10,False,13.0,0.44
2023-12-30,Soft Drinks Cases,Non-Alcoholic,50.0,20,True,15.0,0.53
2023-12-30,Coffee Beans kg,Non-Alcoholic,9.0,8,True,15.0,0.48
2023-12-30,Beef Patties (box),Food,16.0,15,False,4.0,0.19
2023-12-30,Cod Portions (box),Food,25.0,12,False,5.0,0.07
2023-12-30,Chicken Wings (kg),Food,27.0,15,True,10.0,0.3
2023-12-30,Frozen Chips (bag),Food,44.0,20,False,6.0,0.1
2023-12-31,Guinness Keg 50L,Draught Beer,67.5,50,False,16.5,0.74
2023-12-31,Heineken Keg 50L,Draught Beer,69.5,40,False,25.5,0.95
2023-12-31,Hop House 13 Keg,Draught Beer,31.5,30,False,4.5,0.05
2023-12-31,Rockshore Keg 50L,Draught Beer,70.0,25,True,6.0,0.11
2023-12-31,Red Wine Cases,Wine,32.0,15,False,7.5,0.13
2023-12-31,White Wine Cases,Wine,34.0,15,False,6.0,0.05
2023-12-31,Prosecco Cases,Wine,9.0,10,True,22.5,0.02
2023-12-31,Jameson 70cl,Spirits,12.5,12,True,22.5,0.02
2023-12-31,Vodka 70cl,Spirits,8.0,10,True,21.0,0.74
2023-12-31,Gin 70cl,Spirits,6.0,10,True,25.5,0.14
2023-12-31,Soft Drinks Cases,Non-Alcoholic,39.5,20,False,10.5,0.46
2023-12-31,Coffee Beans kg,Non-Alcoholic,7.0,8,True,19.5,0.29
2023-12-31,Beef Patties (box),Food,27.5,15,True,4.5,0.05
2023-12-31,Cod Portions (box),Food,14.5,12,False,10.5,0.19
2023-12-31,Chicken Wings (kg),Food,16.5,15,False,10.5,0.29
2023-12-31,Frozen Chips (bag),Food,27.5,20,False,16.5,0.64
2024-01-01,Guinness Keg 50L,Draught Beer,53.5,50,False,14.0,0.23
2024-01-01,Heineken Keg 50L,Draught Beer,54.5,40,False,15.0,0.07
2024-01-01,Hop House 13 Keg,Draught Beer,33.5,30,True,12.0,0.07
2024-01-01,Rockshore Keg 50L,Draught Beer,67.0,25,False,3.0,0.1
2024-01-01,Red Wine Cases,Wine,23.0,15,False,9.0,0.35
2024-01-01,White Wine Cases,Wine,29.0,15,False,5.0,0.11
2024-01-01,Prosecco Cases,Wine,16.0,10,True,12.0,0.46
2024-01-01,Jameson 70cl,Spirits,12.5,12,True,11.0,0.36
2024-01-01,Vodka 70cl,Spirits,21.0,10,True,14.0,0.17
2024-01-01,Gin 70cl,Spirits,22.0,10,True,14.0,0.27
2024-01-01,Soft Drinks Cases,Non-Alcoholic,22.5,20,False,17.0,0.7
2024-01-01,Coffee Beans kg,Non-Alcoholic,5.0,8,True,5.0,0.04
2024-01-01,Beef Patties (box),Food,22.5,15,True,13.0,0.17
2024-01-01,Cod Portions (box),Food,19.0,12,True,18.0,0.28
2024-01-01,Chicken Wings (kg),Food,34.5,15,True,7.0,0.23
2024-01-01,Frozen Chips (bag),Food,50.0,20,True,10.0,0.02
2024-01-02,Guinness Keg 50L,Draught Beer,120.0,50,True,6.0,0.18
2024-01-02,Heineken Keg 50L,Draught Beer,100.0,40,True,16.0,0.55
2024-01-02,Hop House 13 Keg,Draught Beer,80.0,30,True,7.0,0.3
2024-01-02,Rockshore Keg 50L,Draught Beer,53.0,25,False,14.0,0.09
2024-01-02,Red Wine Cases,Wine,40.0,15,True,13.0,0.52
2024-01-02,White Wine Cases,Wine,33.0,15,True,18.0,0.48
2024-01-02,Prosecco Cases,Wine,6.0,10,True,14.0,0.25
2024-01-02,Jameson 70cl,Spirits,13.5,12,True,5.0,0.16
2024-01-02,Vodka 70cl,Spirits,25.0,10,True,17.0,0.23
2024-01-02,Gin 70cl,Spirits,21.0,10,True,18.0,0.84
2024-01-02,Soft Drinks Cases,Non-Alcoholic,42.5,20,True,10.0,0.22
2024-01-02,Coffee Beans kg,Non-Alcoholic,15.0,8,True,7.0,0.27
2024-01-02,Beef Patties (box),Food,15.5,15,False,7.0,0.16
2024-01-02,Cod Portions (box),Food,27.0,12,True,15.0,0.21
2024-01-02,Chicken Wings (kg),Food,29.5,15,False,5.0,0.17
2024-01-02,Frozen Chips (bag),Food,33.0,20,False,17.0,0.64
2024-01-03,Guinness Keg 50L,Draught Beer,108.0,50,False,12.0,0.56
2024-01-03,Heineken Keg 50L,Draught Beer,85.0,40,False,15.0,0.44
2024-01-03,Hop House 13 Keg,Draught Beer,69.0,30,False,11.0,0.53
2024-01-03,Rockshore Keg 50L,Draught Beer,45.0,25,False,8.0,0.07
2024-01-03,Red Wine Cases,Wine,27.0,15,False,13.0,0.11
2024-01-03,White Wine Cases,Wine,23.0,15,False,10.0,0.46
2024-01-03,Prosecco Cases,Wine,17.0,10,True,16.0,0.45
2024-01-03,Jameson 70cl,Spirits,25.5,12,True,7.0,0.06
2024-01-03,Vodka 70cl,Spirits,19.0,10,False,6.0,0.0
2024-01-03,Gin 70cl,Spirits,11.0,10,False,10.0,0.32
2024-01-03,Soft Drinks Cases,Non-Alcoholic,27.5,20,False,15.0,0.35
2024-01-03,Coffee Beans kg,Non-Alcoholic,9.0,8,False,6.0,0.12
2024-01-03,Beef Patties (box),Food,19.5,15,True,6.0,0.24
2024-01-03,Cod Portions (box),Food,15.0,12,False,12.0,0.06
2024-01-03,Chicken Wings (kg),Food,24.5,15,False,5.0,0.05
2024-01-03,Frozen Chips (bag),Food,22.0,20,False,11.0,0.04
2024-01-04,Guinness Keg 50L,Draught Beer,104.0,50,False,4.0,0.15
2024-01-04,Heineken Keg 50L,Draught Beer,73.0,40,False,12.0,0.39
2024-01-04,Hop House 13 Keg,Draught Beer,52.0,30,False,17.0,0.1
2024-01-04,Rockshore Keg 50L,Draught Beer,28.0,25,False,17.0,0.16
2024-01-04,Red Wine Cases,Wine,22.0,15,False,5.0,0.13
2024-01-04,White Wine Cases,Wine,35.0,15,True,13.0,0.51
2024-01-04,Prosecco Cases,Wine,20.0,10,True,17.0,0.11
2024-01-04,Jameson 70cl,Spirits,21.5,12,False,4.0,0.03
2024-01-04,Vodka 70cl,Spirits,25.0,10,True,11.0,0.21
2024-01-04,Gin 70cl,Spirits,20.0,10,True,17.0,0.59
2024-01-04,Soft Drinks Cases,Non-Alcoholic,21.5,20,False,6.0,0.3
2024-01-04,Coffee Beans kg,Non-Alcoholic,5.0,8,True,18.0,0.06
2024-01-04,Beef Patties (box),Food,35.5,15,True,13.0,0.48
2024-01-04,Cod Portions (box),Food,26.0,12,True,6.0,0.28
2024-01-04,Chicken Wings (kg),Food,28.5,15,True,18.0,0.07
2024-01-04,Frozen Chips (bag),Food,50.0,20,True,15.0,0.06
2024-01-05,Guinness Keg 50L,Draught Beer,97.0,50,False,7.0,0.17
2024-01-05,Heineken Keg 50L,Draught Beer,66.0,40,False,7.0,0.0
2024-01-05,Hop House 13 Keg,Draught Beer,34.0,30,False,18.0,0.23
2024-01-05,Rockshore Keg 50L,Draught Beer,23.0,25,True,18.0,0.84
2024-01-05,Red Wine Cases,Wine,27.0,15,True,10.0,0.42
2024-01-05,White Wine Cases,Wine,20.0,15,False,15.0,0.23
2024-01-05,Prosecco Cases,Wine,13.0,10,True,17.0,0.21
2024-01-05,Jameson 70cl,Spirits,12.5,12,True,16.0,0.72
2024-01-05,Vodka 70cl,Spirits,17.0,10,False,8.0,0.28
2024-01-05,Gin 70cl,Spirits,23.0,10,True,18.0,0.04
2024-01-05,Soft Drinks Cases,Non-Alcoholic,50.0,20,True,9.0,0.15
2024-01-05,Coffee Beans kg,Non-Alcoholic,7.0,8,True,15.0,0.46
2024-01-05,Beef Patties (box),Food,25.5,15,False,10.0,0.17
2024-01-05,Cod Portions (box),Food,13.0,12,False,13.0,0.59
2024-01-05,Chicken Wings (kg),Food,35.0,15,True,16.0,0.69
2024-01-05,Frozen Chips (bag),Food,42.0,20,False,8.0,0.0
2024-01-06,Guinness Keg 50L,Draught Beer,84.0,50,False,13.0,0.61
2024-01-06,Heineken Keg 50L,Draught Beer,62.0,40,False,4.0,0.19
2024-01-06,Hop House 13 Keg,Draught Beer,80.0,30,True,18.0,0.75
2024-01-06,Rockshore Keg 50L,Draught Beer,53.0,25,True,12.0,0.24
2024-01-06,Red Wine Cases,Wine,40.0,15,True,17.0,0.81
2024-01-06,White Wine Cases,Wine,25.0,15,True,7.0,0.15
2024-01-06,Prosecco Cases,Wine,17.0,10,True,12.0,0.06
2024-01-06,Jameson 70cl,Spirits,22.5,12,True,6.0,0.07
2024-01-06,Vodka 70cl,Spirits,21.0,10,True,17.0,0.24
2024-01-06,Gin 70cl,Spirits,25.0,10,True,15.0,0.5
2024-01-06,Soft Drinks Cases,Non-Alcoholic,46.0,20,False,4.0,0.2
2024-01-06,Coffee Beans kg,Non-Alcoholic,9.0,8,True,12.0,0.31
2024-01-06,Beef Patties (box),Food,18.5,15,False,7.0,0.33
2024-01-06,Cod Portions (box),Food,11.0,12,True,17.0,0.73
2024-01-06,Chicken Wings (kg),Food,25.0,15,False,10.0,0.3
2024-01-06,Frozen Chips (bag),Food,31.0,20,False,11.0,0.53
2024-01-07,Guinness Keg 50L,Draught Beer,70.0,50,False,14.0,0.42
2024-01-07,Heineken Keg 50L,Draught Beer,48.0,40,False,14.0,0.65
2024-01-07,Hop House 13 Keg,Draught Beer,71.0,30,False,9.0,0.0
2024-01-07,Rockshore Keg 50L,Draught Beer,37.0,25,False,16.0,0.53
2024-01-07,Red Wine Cases,Wine,33.0,15,False,7.0,0.16
2024-01-07,White Wine Cases,Wine,17.0,15,False,8.0,0.33
2024-01-07,Prosecco Cases,Wine,14.0,10,True,17.0,0.46
2024-01-07,Jameson 70cl,Spirits,20.5,12,True,11.0,0.06
2024-01-07,Vodka 70cl,Spirits,23.0,10,True,12.0,0.37
2024-01-07,Gin 70cl,Spirits,17.0,10,False,8.0,0.31
2024-01-07,Soft Drinks Cases,Non-Alcoholic,29.0,20,False,17.0,0.19
2024-01-07,Coffee Beans kg,Non-Alcoholic,12.0,8,True,18.0,0.69
2024-01-07,Beef Patties (box),Food,8.5,15,True,16.0,0.75
2024-01-07,Cod Portions (box),Food,17.0,12,True,9.0,0.35
2024-01-07,Chicken Wings (kg),Food,22.0,15,False,3.0,0.09
2024-01-07,Frozen Chips (bag),Food,43.0,20,True,16.0,0.4
2024-01-08,Guinness Keg 50L,Draught Beer,57.0,50,False,13.0,0.64
2024-01-08,Heineken Keg 50L,Draught Beer,76.0,40,True,15.0,0.01
2024-01-08,Hop House 13 Keg,Draught Beer,68.0,30,False,3.0,0.06
2024-01-08,Rockshore Keg 50L,Draught Beer,31.0,25,False,6.0,0.14
2024-01-08,Red Wine Cases,Wine,23.0,15,False,10.0,0.06
2024-01-08,White Wine Cases,Wine,35.0,15,True,16.0,0.4
2024-01-08,Prosecco Cases,Wine,11.0,10,True,15.0,0.54
2024-01-08,Jameson 70cl,Spirits,30.0,12,True,11.0,0.19
2024-01-08,Vodka 70cl,Spirits,18.0,10,True,16.0,0.43
2024-01-08,Gin 70cl,Spirits,13.0,10,True,18.0,0.77
2024-01-08,Soft Drinks Cases,Non-Alcoholic,45.0,20,True,15.0,0.29
2024-01-08,Coffee Beans kg,Non-Alcoholic,12.0,8,True,15.0,0.16
2024-01-08,Beef Patties (box),Food,34.0,15,True,17.0,0.6
2024-01-08,Cod Portions (box),Food,14.0,12,True,16.0,0.54
2024-01-08,Chicken Wings (kg),Food,16.0,15,False,6.0,0.2
2024-01-08,Frozen Chips (bag),Food,30.0,20,False,13.0,0.2
2024-01-09,Guinness Keg 50L,Draught Beer,53.0,50,False,4.0,0.13
2024-01-09,Heineken Keg 50L,Draught Beer,71.0,40,False,5.0,0.04
2024-01-09,Hop House 13 Keg,Draught Beer,64.0,30,False,4.0,0.19
2024-01-09,Rockshore Keg 50L,Draught Beer,70.0,25,True,7.0,0.02
2024-01-09,Red Wine Cases,Wine,31.0,15,True,9.0,0.1
2024-01-09,White Wine Cases,Wine,27.0,15,False,8.0,0.29
2024-01-09,Prosecco Cases,Wine,20.0,10,True,4.0,0.02
2024-01-09,Jameson 70cl,Spirits,18.0,12,False,12.0,0.11
2024-01-09,Vodka 70cl,Spirits,25.0,10,True,14.0,0.1
2024-01-09,Gin 70cl,Spirits,25.0,10,True,12.0,0.31
2024-01-09,Soft Drinks Cases,Non-Alcoholic,35.0,20,False,10.0,0.21
2024-01-09,Coffee Beans kg,Non-Alcoholic,9.0,8,False,3.0,0.09
2024-01-09,Beef Patties (box),Food,29.0,15,False,5.0,0.05
2024-01-09,Cod Portions (box),Food,30.0,12,True,9.0,0.22
2024-01-09,Chicken Wings (kg),Food,23.0,15,True,17.0,0.6
2024-01-09,Frozen Chips (bag),Food,28.0,20,True,18.0,0.53
2024-01-10,Guinness Keg 50L,Draught Beer,114.0,50,True,9.0,0.3
2024-01-10,Heineken Keg 50L,Draught Beer,64.0,40,False,7.0,0.02
2024-01-10,Hop House 13 Keg,Draught Beer,47.0,30,False,17.0,0.33
2024-01-10,Rockshore Keg 50L,Draught Beer,64.0,25,False,6.0,0.16
2024-01-10,Red Wine Cases,Wine,16.0,15,False,15.0,0.45
2024-01-10,White Wine Cases,Wine,40.0,15,True,15.0,0.43
2024-01-10,Prosecco Cases,Wine,14.0,10,False,6.0,0.23
2024-01-10,Jameson 70cl,Spirits,30.0,12,True,9.0,0.18
2024-01-10,Vodka 70cl,Spirits,24.0,10,True,15.0,0.11
2024-01-10,Gin 70cl,Spirits,25.0,10,True,15.0,0.24
2024-01-10,Soft Drinks Cases,Non-Alcoholic,50.0,20,True,15.0,0.48
2024-01-10,Coffee Beans kg,Non-Alcoholic,15.0,8,True,12.0,0.25
2024-01-10,Beef Patties (box),Food,26.0,15,True,16.0,0.0
2024-01-10,Cod Portions (box),Food,15.0,12,False,15.0,0.16
2024-01-10,Chicken Wings (kg),Food,10.0,15,True,18.0,0.13
2024-01-10,Frozen Chips (bag),Food,32.0,20,True,10.0,0.24
2024-01-11,Guinness Keg 50L,Draught Beer,111.0,50,False,3.0,0.01
2024-01-11,Heineken Keg 50L,Draught Beer,56.0,40,False,8.0,0.14
2024-01-11,Hop House 13 Keg,Draught Beer,80.0,30,True,17.0,0.64
2024-01-11,Rockshore Keg 50L,Draught Beer,58.0,25,False,6.0,0.06
2024-01-11,Red Wine Cases,Wine,12.0,15,True,15.0,0.71
2024-01-11,White Wine Cases,Wine,22.0,15,False,18.0,0.19
2024-01-11,Prosecco Cases,Wine,8.0,10,True,10.0,0.25
2024-01-11,Jameson 70cl,Spirits,16.0,12,False,14.0,0.07
2024-01-11,Vodka 70cl,Spirits,20.0,10,True,14.0,0.21
2024-01-11,Gin 70cl,Spirits,17.0,10,True,18.0,0.84
2024-01-11,Soft Drinks Cases,Non-Alcoholic,45.0,20,False,5.0,0.14
2024-01-11,Coffee Beans kg,Non-Alcoholic,15.0,8,True,7.0,0.17
2024-01-11,Beef Patties (box),Food,23.0,15,False,3.0,0.11
2024-01-11,Cod Portions (box),Food,16.0,12,True,11.0,0.03
2024-01-11,Chicken Wings (kg),Food,21.0,15,True,17.0,0.79
2024-01-11,Frozen Chips (bag),Food,27.0,20,False,5.0,0.01
2024-01-12,Guinness Keg 50L,Draught Beer,97.0,50,False,14.0,0.07
2024-01-12,Heineken Keg 50L,Draught Beer,52.0,40,False,4.0,0.17
2024-01-12,Hop House 13 Keg,Draught Beer,66.0,30,False,14.0,0.51
2024-01-12,Rockshore Keg 50L,Draught Beer,41.0,25,False,17.0,0.39
2024-01-12,Red Wine Cases,Wine,16.0,15,True,16.0,0.18
2024-01-12,White Wine Cases,Wine,25.0,15,True,18.0,0.58
2024-01-12,Prosecco Cases,Wine,9.0,10,True,13.0,0.44
2024-01-12,Jameson 70cl,Spirits,22.0,12,True,4.0,0.04
2024-01-12,Vodka 70cl,Spirits,21.0,10,True,12.0,0.11
2024-01-12,Gin 70cl,Spirits,25.0,10,True,18.0,0.52
2024-01-12,Soft Drinks Cases,Non-Alcoholic,32.0,20,False,13.0,0.27
2024-01-12,Coffee Beans kg,Non-Alcoholic,7.0,8,True,13.0,0.46
2024-01-12,Beef Patties (box),Food,20.0,15,False,3.0,0.06
2024-01-12,Cod Portions (box),Food,7.0,12,True,17.0,0.62
2024-01-12,Chicken Wings (kg),Food,34.0,15,True,11.0,0.31
2024-01-12,Frozen Chips (bag),Food,31.0,20,True,15.0,0.55
2024-01-13,Guinness Keg 50L,Draught Beer,81.0,50,False,16.0,0.48
2024-01-13,Heineken Keg 50L,Draught Beer,58.0,40,True,12.0,0.57
2024-01-13,Hop House 13 Keg,Draught Beer,49.0,30,False,17.0,0.35
2024-01-13,Rockshore Keg 50L,Draught Beer,35.0,25,False,6.0,0.17
2024-01-13,Red Wine Cases,Wine,37.0,15,True,8.0,0.04
2024-01-13,White Wine Cases,Wine,16.0,15,False,9.0,0.1
2024-01-13,Prosecco Cases,Wine,18.0,10,True,6.0,0.21
2024-01-13,Jameson 70cl,Spirits,19.0,12,False,3.0,0.13
2024-01-13,Vodka 70cl,Spirits,25.0,10,True,12.0,0.44
2024-01-13,Gin 70cl,Spirits,18.0,10,False,7.0,0.23
2024-01-13,Soft Drinks Cases,Non-Alcoholic,47.0,20,True,15.0,0.12
2024-01-13,Coffee Beans kg,Non-Alcoholic,11.0,8,True,14.0,0.36
2024-01-13,Beef Patties (box),Food,31.0,15,True,7.0,0.17
2024-01-13,Cod Portions (box),Food,14.0,12,True,5.0,0.07
2024-01-13,Chicken Wings (kg),Food,21.0,15,False,13.0,0.12
2024-01-13,Frozen Chips (bag),Food,23.0,20,False,8.0,0.24
2024-01-14,Guinness Keg 50L,Draught Beer,67.0,50,False,14.0,0.54
2024-01-14,Heineken Keg 50L,Draught Beer,46.0,40,False,12.0,0.13
2024-01-14,Hop House 13 Keg,Draught Beer,37.0,30,False,12.0,0.04
2024-01-14,Rockshore Keg 50L,Draught Beer,70.0,25,True,13.0,0.33
2024-01-14,Red Wine Cases,Wine,34.0,15,False,3.0,0.14
2024-01-14,White Wine Cases,Wine,39.0,15,True,18.0,0.16
2024-01-14,Prosecco Cases,Wine,17.0,10,True,16.0,0.7
2024-01-14,Jameson 70cl,Spirits,13.0,12,False,6.0,0.0
2024-01-14,Vodka 70cl,Spirits,16.0,10,False,9.0,0.0
2024-01-14,Gin 70cl,Spirits,11.0,10,False,7.0,0.11
2024-01-14,Soft Drinks Cases,Non-Alcoholic,33.0,20,False,14.0,0.48
2024-01-14,Coffee Beans kg,Non-Alcoholic,8.0,8,True,12.0,0.12
2024-01-14,Beef Patties (box),Food,28.0,15,False,3.0,0.04
2024-01-14,Cod Portions (box),Food,30.0,12,True,4.0,0.15
2024-01-14,Chicken Wings (kg),Food,22.0,15,True,9.0,0.25
2024-01-14,Frozen Chips (bag),Food,44.0,20,True,13.0,0.07
2024-01-15,Guinness Keg 50L,Draught Beer,64.0,50,False,3.0,0.04
2024-01-15,Heineken Keg 50L,Draught Beer,41.0,40,False,5.0,0.22
